Customer Number_x,Account Name,Certificate Number,Registration Type,Certificate Status,Status Date,Address Line 1,Address Line 2,City-State-Zip,County,Customer Number_y,Year,Dogs,Cats,Guinea Pigs,Hamsters,Rabbits,Non-Human Primates,Sheep,Pigs,Other Farm Animals,All Other Animals,latitude,longitude,Exception Report
931,Bay Pines VA Healthcares System (VA Medical Center),58-V-0003,Class V - Veteran's Administration Hospital,Cancelled,,DEPT OF VETERANS AFFAIRS,,"BAY PINES, FL 33744",Pinellas,931,2024,,,,,,,,,,,27.806363,-82.773788,False
933,VA Medical Center #546,58-V-0005,Class V - Veteran's Administration Hospital,Active,,RESEARCH ADMINISTRATION (546/151),1201 NW 16TH ST.,"MIAMI, FL 33125",,933,2024,,,,,,,,,,,25.783713,-80.237278,False
935,Robley Rex VA Medical Center (603),61-V-0002,Class V - Veteran's Administration Hospital,Cancelled,,800 Zorn Avenue,Mailstop 151,"Louisville, KY 40206",Jefferson,935,2024,,,,,,,,,,,38.270629,-85.697319,False
936,VA Medical Center,61-V-0003,Class V - Veteran's Administration Hospital,Active,,1101 Veterans Dr,,"Lexington, KY 40511",Fayette,936,2024,,,,,,,,,,,38.029296,-84.50668,False
947,CTR For Disease CNTL & PREV,57-F-0004,Class F - Federal Research Facility,Active,,1600 CLIFTON ROAD NE   MS D/14,,"ATLANTA, GA 30333",DeKalb,947,2024,174.0,41.0,258.0,128.0,74.0,175.0,,,23.0,,33.730253,-84.388366,True
948,Dept Clinical Investigation,57-F-0003,Class F - Federal Research Facility,Active,,DWIGHT DAVID EISENHOWER AMC,,"FORT GORDON, GA 30905",Columbia,948,2024,,,,,,,,87.0,,,32.881267,-83.302945,False
949,Malcom Randall VA Medical Center,58-V-0007,Class V - Veteran's Administration Hospital,Active,,ACOS/R&D,1601 Southwest Archer Road,"Gainesville, FL 32608",Alachua,949,2024,,,,,,,,,,,29.575246,-82.407395,False
953,University of Southern Mississippi,65-R-0505,Class R - Research Facility,Active,,118 College Drive #5116,,"Hattiesburg, MS 39406",Forrest,953,2024,,,,12.0,,,6.0,,,,31.328396,-89.330745,False
955,Special Warfare Medical Group (Airborne),55-F-0007,Class F - Federal Research Facility,Active,,U S ARMY J F K S W C S,"3004 ARDENNES ST, STOP A, AOJK-MED","FORT BRAGG, NC 28310",Cumberland,955,2024,,,,,,,,590.0,3388.0,,35.163471,-79.037914,False
956,G.V. (Sonny) Montgomery VA Medical Center,65-V-0002,Class V - Veteran's Administration Hospital,Active,,1500 E. Woodrow Wilson Drive,,"Jackson, MS 39216",Hinds,956,2024,,,,,,,,,,,32.328464,-90.168453,False
960,University of Puerto Rico,94-R-0109,Class R - Research Facility,Active,,PO Box 365067 - Medical Science Campus,,"San Juan, PR 00936",San Juan,960,2024,,,,,20.0,4284.0,,5.0,,,18.465299,-66.116666,False
962,US Environmental Protection Agency,55-F-0001,Class F - Federal Research Facility,Active,,US EPA/ORD/ ORM,109 T W ALEXANDER DR,"RESEARCH TRIANGLE PARK, NC 27701",Durham,962,2024,,,,,3.0,,,,,,35.389444,-81.037136,False
963,81St Medical Group (81 M D S S / S G S E),65-F-0001,Class F - Federal Research Facility,Cancelled,,CLINICAL RESEARCH LABORATORY,MDTS/SGQR 301 FISHER STREET RM GA144,"KEESLER AFB, MS 39534",Harrison,963,2024,,,,,,,,82.0,2.0,,30.407452,-88.924614,False
965,Oak Ridge National Laboratory,63-F-0001,Class F - Federal Research Facility,Active,,P.O. BOX 2008,Neutron Scattering Division,"Oak Ridge, TN 37831",Anderson,965,2024,,,,,,,,,,,36.019381,-84.243175,False
966,Space Station Processing Facility Science Annex,58-F-0009,Class F - Federal Research Facility,Active,,SPACE STATION PROCESSING FACILITY,MAIL CODE: TOSC-313,"ORLANDO, FL 32899",Brevard,966,2024,,,,,,,,,,,28.306726,-80.686159,False
982,Durham VA Medical Center,55-V-0003,Class V - Veteran's Administration Hospital,Active,,508 Fulton Street,RESEARCH SERVICE (151),"Durham, NC 27705",Durham,982,2024,,,,,,,,,,,36.009523,-78.939715,False
985,Ralph H. Johnson VA Medical Center (RALPH H JOHNSON VAMC),56-V-0002,Class V - Veteran's Administration Hospital,Active,,109 Bee Street,,"Charleston, SC 29401",Charleston,985,2024,,,,,,,,,,,32.784468,-79.954142,False
986,WJB Dorn Veterans Hospital,56-V-0003,Class V - Veteran's Administration Hospital,Active,,RSRCH & DEV SER LINE 6439 GARNERS FERRY RD,,"COLUMBIA, SC 29209",Richland,986,2024,,,,,,,,32.0,,,33.979947,-80.961988,False
987,VA MEDICAL CENTER (151),57-V-0001,Class V - Veteran's Administration Hospital,Active,,RESEARCH SERVICE (151) 1670 CLAIRMONT ROAD,,"DECATUR, GA 30033",DeKalb,987,2024,,,,,10.0,,,,,,33.816452,-84.285772,False
988,Gaston College Vet Tech Program,55-R-0114,Class R - Research Facility,Active,,201 HIGHWAY 321 SOUTH,,"DALLAS, NC 28034",Gaston,988,2024,,,,,7.0,,,,,,35.252298,-81.089039,False
1007,Augusta VA Medical Center,57-V-0002,Class V - Veteran's Administration Hospital,Active,,One Freedom Way,Research and Development 509/24,"Augusta, GA 30904",Richmond,1007,2024,,,,,,,,,,,33.464669,-82.026361,False
1009,Medical Education & Research Institute,63-R-0113,Class R - Research Facility,Active,,44 S. CLEVELAND,,"MEMPHIS, TN 38104",Shelby,1009,2024,,,,,,,,47.0,,,35.137554,-90.016418,False
1016,University of Washington,91-R-0001,Class R - Research Facility,Active,,Box 357160,,"Seattle, WA 98195",King,1016,2024,17.0,,,22.0,123.0,464.0,,136.0,20.0,,47.610902,-122.336422,True
1022,Western Washington University,91-R-0017,Class R - Research Facility,Active,,516 HIGH STREET - MS 9038,,"BELLINGHAM, WA 98225",Whatcom,1022,2024,,,,,,,,,,,48.737922,-122.484154,False
1023,Pierce College (Veterinary Technology Dept.),91-R-0018,Class R - Research Facility,Active,,9401 FARWEST DRIVE S.W.,,"LAKEWOOD, WA 98498",Pierce,1023,2024,13.0,14.0,,,6.0,,,,5.0,,47.171883,-122.570999,False
1026,Washington State University,91-R-0002,Class R - Research Facility,Active,,Office of Research Assurances 100 Dairy Rd. Mail Stop 3143,,"Pullman, WA 99164-3143",Whitman,1026,2024,,,,,5.0,,2.0,56.0,138.0,,46.728436,-117.146564,True
1043,Arizona State University,86-R-0002,Class R - Research Facility,Active,,550 E. Orange St.  ISTB1-122,,"TEMPE, AZ 85287",Maricopa,1043,2024,,9.0,,,2.0,57.0,,2.0,,,33.418827,-111.931513,True
1044,The University of Arizona (University Animal Care),86-R-0003,Class R - Research Facility,Active,,"1501 N. Campbell Ave., Room 1126",PO Box 245092,"Tucson, AZ 85724",Pima,1044,2024,,,,22.0,114.0,12.0,109.0,32.0,78.0,,32.240496,-110.946085,False
1045,Northern Arizona University (Biological Sciences Annex),86-R-0005,Class R - Research Facility,Active,,Box 5640,,"FLAGSTAFF, AZ 86011",Coconino,1045,2024,,,,,,,,34.0,,,35.287661,-111.639303,False
1046,Oregon Health and Science University,92-R-0001,Class R - Research Facility,Active,,"3181 S W Sam Jackson Park Rd., #L335",,"Portland, OR 97239",Multnomah,1046,2024,12.0,,37.0,,23.0,1371.0,38.0,43.0,,,45.49916,-122.685873,True
1049,Dignity Health (ST. JOSEPH HOS & MED. CTR./BARROW NEUR. INST.),86-R-0006,Class R - Research Facility,Active,,350 WEST THOMAS RD.,,"PHOENIX, AZ 85013",Maricopa,1049,2024,,,,,17.0,,,16.0,,,33.480921,-112.079242,False
1051,W. L. Gore & Associates Inc.,86-R-0009,Class R - Research Facility,Active,,1505 N. FOURTH STREET,,"FLAGSTAFF, AZ 86004",Coconino,1051,2024,,,,,68.0,,14.0,115.0,,,35.202495,-111.610026,False
1052,University of Oregon,92-R-0043,Class R - Research Facility,Active,,5218 University of Oregon,,"Eugene, OR 97403",Lane,1052,2024,,,,,6.0,,,,,,44.043887,-123.074795,False
1055,Portland Community College,92-R-0022,Class R - Research Facility,Active,,PO BOX 19000/12000 SW 49TH AVE,,"PORTLAND, OR 97219",Washington,1055,2024,21.0,20.0,,,4.0,,29.0,,13.0,,45.45509,-122.696724,False
1057,George Fox University,92-R-0031,Class R - Research Facility,Cancelled,,414 N. MERIDIAN STREET,,"NEWBERG, OR 97132",Yamhill,1057,2024,,,,,,,,,,,45.303687,-122.969212,False
1067,University of Montana,81-R-0001,Class R - Research Facility,Active,,DEPT. LAB. ANIMAL RESOURCES,,"MISSOULA, MT 59812",Missoula,1067,2024,,,,9.0,,,,,,,47.116034,-114.049824,True
1069,Montana State University,81-R-0002,Class R - Research Facility,Active,,P. O. BOX 173640,,"BOZEMAN, MT 59717",Gallatin,1069,2024,,,,,,,17.0,,5.0,,45.82641,-110.898799,False
1071,University Of New Mexico - Main Campus,85-R-0002,Class R - Research Facility,Active,,Office of A C Compliance 1 Univ of N M,"Health Sciences Center, BRFG37H, MSC 08 4560","ALBUQUERQUE, NM 87131",Bernalillo,1071,2024,,,,18.0,,,,,,,35.044339,-106.672872,False
1072,Lovelace Biomedical Research Institute,85-R-0003,Class R - Research Facility,Active,,2425 Ridgecrest Dr SE,,"Albuquerque, NM 87108",Bernalillo,1072,2024,503.0,,,2.0,126.0,709.0,,240.0,,,35.05597,-106.578942,False
1073,New Mexico State University,85-R-0009,Class R - Research Facility,Active,,Research MSC 3RES,PO Box 30001,"LAS CRUCES, NM 88003",Dona Ana,1073,2024,,,,,,,,,,,32.280653,-106.745944,False
1076,University Of New Mexico Health Sciences Center,85-R-0014,Class R - Research Facility,Active,,Office of A C Compliance 1 Univ of N M,"Health Science Center, BRF G37 H, MSC 08 4560","ALBUQUERQUE, NM 87131",Bernalillo,1076,2024,,,,120.0,6.0,,,,,,35.044339,-106.672872,False
1077,Southwest Bio-Labs Inc.,85-R-0029,Class R - Research Facility,Active,,401 N 17th Street Suite 11,,"LAS CRUCES, NM 88005",Dona Ana,1077,2024,80.0,,,,,,,,,,32.305513,-106.804199,False
1078,Idaho State University,82-R-0016,Class R - Research Facility,Active,,"921 S 8th Ave., Stop 8286",,"Pocatello, ID 83209",Bannock,1078,2024,,,,,,,,,,,42.862222,-112.433484,False
1079,Regents Of The University Of Idaho (The University Of Idaho),82-R-0002,Class R - Research Facility,Active,,875 Perimeter Dr. MS 3010,,"MOSCOW, ID 83844",Latah,1079,2024,,,,,,,,,,,46.727267,-117.024302,False
1080,National Jewish Health,84-R-0001,Class R - Research Facility,Active,,"1400 Jackson Street, M211",,"DENVER, CO 80206",Denver,1080,2024,,,26.0,,14.0,,,,,,39.739254,-104.942284,False
1086,Colorado Serum Company,84-R-0007,Class R - Research Facility,Active,,P.O. Box 16428,,"Denver, CO 80216",Denver,1086,2024,,,998.0,,72.0,,,,,,39.760189,-104.996553,False
1090,Colorado Mountain College,84-R-0012,Class R - Research Facility,Active,,3000 County Road 114,,"Glenwood Springs, CO 81601",Garfield,1090,2024,18.0,5.0,4.0,1.0,10.0,,2.0,2.0,27.0,,39.471454,-107.238367,False
1092,Bel-Rea Institute Of Animal Technology,84-R-0013,Class R - Research Facility,Active,,1681 South Dayton Street,,"DENVER, CO 80247",Arapahoe,1092,2024,,1.0,4.0,4.0,3.0,,,,5.0,,39.685954,-104.876146,False
1096,Colorado Parks and Wildlife,84-R-0095,Class R - Research Facility,Active,,317 W. PROSPECT RD.,,"FORT COLLINS, CO 80526",Larimer,1096,2024,,,,,,,,,,,40.56677,-105.081298,False
1115,Robert Sargeant,93-R-0283,Class R - Research Facility,Active,,655 ASH STREET,,"RAMONA, CA 92065",San Diego,1115,2024,,,,,1230.0,,,,31.0,,33.059057,-116.866713,False
1121,"Scantibodies Laboratory, Inc.",93-R-0263,Class R - Research Facility,Active,,9336 Abraham Way,,"Santee, CA 92071",San Diego,1121,2024,,,,,21.0,,5.0,,119.0,,32.845749,-116.964394,False
1128,AMGEN,93-R-0251,Class R - Research Facility,Active,,ONE AMGEN CENTER DRIVE MAIL STOP 15-1-A,,"THOUSAND OAKS, CA 91320",Ventura,1128,2024,30.0,,,,117.0,,,,,,34.19213,-118.91973,False
1138,Genentech Inc.,93-R-0183,Class R - Research Facility,Active,,1 D N A WAY,MAIL STOP 227,"SOUTH SAN FRANCISCO, CA 94080",San Mateo,1138,2024,,,51.0,,47.0,,,,,,37.653565,-122.414897,False
1139,BioSurg,93-R-0200,Class R - Research Facility,Active,,27956 State Hwy 128,,"Winters, CA 95694",Yolo,1139,2024,,,,,5.0,,31.0,32.0,,,38.520763,-121.992168,False
1143,Pacific BioLabs,93-R-0189,Class R - Research Facility,Active,,551 LINUS PAULING DRIVE,,"HERCULES, CA 94547",Contra Costa,1143,2024,,,1826.0,9.0,1655.0,,,,,,38.021052,-122.279465,False
1146,Hubbs-SeaWorld Research Insitute,93-R-0163,Class R - Research Facility,Active,,2595 Ingraham Street,,"San Diego, CA 92109",San Diego,1146,2024,,,,,,,,,,,32.765632,-117.236517,False
1149,Foothill College (VETERINARY TECHNOLOGY PROGRAM),93-R-0136,Class R - Research Facility,Active,,12345 EL MONTE ROAD,,"LOS ALTOS HILLS, CA 94022",Santa Clara,1149,2024,3.0,6.0,,,,,,,6.0,,37.36214,-122.125382,False
1150,University of San Diego,93-R-0131,Class R - Research Facility,Active,,5998 ALCALA PARK,,"SAN DIEGO, CA 92110",San Diego,1150,2024,,,,,,,,,,,32.770515,-117.189559,False
1153,San Diego Mesa College (ANIMAL HEALTH TECHNOLOGY),93-R-0124,Class R - Research Facility,Active,,"7250 MESA COLLEGE DRIVE, P-300",,"SAN DIEGO, CA 92111",San Diego,1153,2024,56.0,45.0,,,6.0,,,,5.0,,32.804514,-117.170476,False
1155,Edwards Lifesciences LLC,93-R-0121,Class R - Research Facility,Active,,"One Edwards Way, Mailstop 44",,"Irvine, CA 92614",Orange,1155,2024,,,495.0,,225.0,,150.0,74.0,,,33.699126,-117.851013,False
1156,Zoological Society Of San Diego,93-R-0151,Class R - Research Facility,Active,,P. O. Box 120551,,"San Diego, CA 92112",San Diego,1156,2024,,,,,,,,,,,32.724103,-117.170912,False
1157,Mount San Antonio College,93-R-0117,Class R - Research Facility,Active,,1100 NORTH GRAND AVENUE,,"WALNUT, CA 91789",Los Angeles,1157,2024,35.0,34.0,,,,,89.0,22.0,52.0,,34.042825,-117.847498,False
1165,Cosumnes River College,93-R-0080,Class R - Research Facility,Cancelled,,8401 Center Parkway,,"Sacramento, CA 95823",Sacramento,1165,2024,10.0,5.0,6.0,,6.0,,,,,,38.452769,-121.422312,False
1167,Beckman Coulter Inc.,93-R-0074,Class R - Research Facility,Active,,PO Box 938,,"Winchester, CA 92596",Riverside,1167,2024,,,,,,,,,185.0,,33.71691,-117.07357,False
1169,Salk Institute For Biological Studies,93-R-0066,Class R - Research Facility,Active,,10010 N. Torrey Pines Road,,"LA JOLLA, CA 92037",San Diego,1169,2024,,,,,3.0,64.0,,,,,32.886817,-117.244928,False
1172,Pierce College,93-R-0053,Class R - Research Facility,Active,,6201 WINNETKA AVENUE,,"WOODLAND HILLS, CA 91371",Los Angeles,1172,2024,44.0,23.0,,,2.0,,41.0,,72.0,,34.18283,-118.57117,False
1179,Cedars-Sinai Medical Center (BURNS & ALLEN RESEARCH INSTITUTE),93-R-0032,Class R - Research Facility,Active,,8700 Beverly Blvd,,"Los Angeles, CA 90048",Los Angeles,1179,2024,8.0,,,,68.0,,,133.0,,,34.076549,-118.380017,False
1181,California Institute of Technology,93-R-0028,Class R - Research Facility,Active,,1200 E. California Blvd,Mail Code 104-31,"Pasadena, CA 91125",Los Angeles,1181,2024,,,,,7.0,2.0,,,,,34.140152,-118.125528,False
1182,SRI International,93-R-0026,Class R - Research Facility,Active,,333 Ravenswood Ave,,"Menlo Park, CA 94025",San Mateo,1182,2024,12.0,,64.0,18.0,80.0,21.0,,,,,37.456092,-122.176339,False
1183,Sutter Institute for Medical Research,93-R-0003,Class R - Research Facility,Active,,c/o Research Laboratory,P.O. Box 160727,"SACRAMENTO, CA 95816",Sacramento,1183,2024,,,,,,,14.0,182.0,,,38.590925,-121.482388,False
1185,University of Southern California,93-R-0020,Class R - Research Facility,Active,,"3720 SOUTH FLOWER STREET, ROOM 325",,"LOS ANGELES, CA 90089",Los Angeles,1185,2024,4.0,,,5.0,72.0,,,52.0,,,34.01728,-118.28125,False
1186,Loma Linda University,93-R-0006,Class R - Research Facility,Active,,Research Affairs,"24887 Taylor Street, Suite 201","LOMA LINDA, CA 92350",San Bernardino,1186,2024,,,,,,,143.0,,,,34.839964,-115.967051,False
1187,City of Hope National Medical Center (BECKMAN RESEARCH INSTITUTE),93-R-0007,Class R - Research Facility,Active,,1500 EAST DUARTE ROAD,,"DUARTE, CA 91010",Los Angeles,1187,2024,,,,,,,,,,,34.131157,-117.972825,False
1189,Lundquist Institute For Biomedical Innovation (L.A. BIOMED),93-R-0016,Class R - Research Facility,Active,,1124 WEST CARSON STREET,,"TORRANCE, CA 90502",Los Angeles,1189,2024,,,,,224.0,,21.0,56.0,,,33.830976,-118.295263,False
1190,Stanford University,93-R-0004,Class R - Research Facility,Active,,1705 El Camino Real,"Five Palo Alto Square, 4th Floor","PALO ALTO, CA 94306",Santa Clara,1190,2024,,,22.0,142.0,81.0,62.0,6.0,214.0,,,37.429937,-122.151181,False
1191,Childrens Hospital Los Angeles / The Saban Research Institute,93-R-0011,Class R - Research Facility,Active,,"4650 W. Sunset Blvd, MS #77",,"Los Angeles, CA 90027",Los Angeles,1191,2024,,,,,,,,,,,34.09787,-118.29063,False
1192,Scripps Research Institute,93-R-0015,Class R - Research Facility,Active,,"10550 N. Torrey Pines Road, TPC-30",,"La Jolla, CA 92037",San Diego,1192,2024,,,,,29.0,,,,,,32.888796,-117.243348,False
1195,Colorado State University,84-R-0003,Class R - Research Facility,Active,,203 Administration 2001 Campus Delivery,,"FORT COLLINS, CO 80523",Larimer,1195,2024,66.0,140.0,388.0,937.0,263.0,,730.0,1.0,291.0,,40.45553,-105.464832,False
1199,Naval Information Warfare Center Pacific,93-F-0005,Class F - Federal Research Facility,Active,,53560 HULL STREET,"BIOSCIENCES DIVISION, CODE 71500","SAN DIEGO, CA 92152",San Diego,1199,2024,,,,,,,,,,,32.724037,-117.247873,False
1200,N.A.S.A. (AMES RESEARCH CENTER),93-F-0006,Class F - Federal Research Facility,Cancelled,,"Bldg 239, RM, MS 239-11",,"MOFFETT FIELD, CA 94035",Santa Clara,1200,2024,,,,,,,,,,,37.189396,-121.705327,False
1202,Naval Medical Center San Diego (DIVISION OF ANIMAL RESOURCE),93-F-0008,Class F - Federal Research Facility,Active,,34800 Bob Wilson Drive,Suite 5,"San Diego, CA 92134",San Diego,1202,2024,,,,,,,,27.0,,,32.727944,-117.145736,False
1204,"60th Medical Group (AMC), MDSS/SGSE",93-F-0022,Class F - Federal Research Facility,Active,,101 BODIN CIRCLE,,"TRAVIS AFB, CA 94535",Solano,1204,2024,,,,,,,,3.0,,,38.269847,-121.964159,False
1205,Tripler Army Medical Center,95-F-0001,Class F - Federal Research Facility,Active,,DEPT. OF CLINICAL INVESTIGATION (M C H K - C I),"1 JARRETT WHITE ROAD, BLDG 40","TRIPLER ARMY HOSPITAL, HI 96859",Honolulu,1205,2024,,,,,,,,54.0,,,21.36046,-157.890628,False
1206,Los Alamos National Laboratory,85-F-0002,Class F - Federal Research Facility,Active,,P.O. Box 1663 Mailstop M325,,"Los Alamos, NM 87545",Los Alamos,1206,2024,,,,,,,,,,,35.863858,-106.295255,False
1207,"National Marine Mammals Labs AFSC, NMFS (ALASKA FISHERIES)",91-F-0001,Class F - Federal Research Facility,Active,,1315 East-West Highway SSMC3,,"SILVER SPRING, MD 20910",Montgomery,1207,2024,,,,,,,,,,,38.992461,-77.030577,False
1209,USDA APHIS WS NWRC,84-F-0001,Class F - Federal Research Facility,Active,,4101 La Porte Avenue,,"Fort Collins, CO 80521",Larimer,1209,2024,45.0,,,,15.0,,,43.0,,,40.58616,-105.150494,False
1212,Dept. Of Clinical Investigations (Madigan Army Medical Center),91-F-0002,Class F - Federal Research Facility,Active,,9040 Fitzsimmons Drive,"MCHJ-CI, Room G-15-C2","TACOMA, WA 98431",Pierce,1212,2024,,,,,,,,104.0,,,47.107269,-122.553028,False
1214,Department of the Air Force (United States Air Force Academy),84-F-0009,Class F - Federal Research Facility,Active,,"HQ USAFA, A3/9 Operations and Analysis","2304 Cadet Dr, Suite 3800","USAF Academy, CO 80840",El Paso,1214,2024,,,,,,,,,,,38.994252,-104.86375,False
1245,Lawrence Livermore National Laboratory,93-F-0018,Class F - Federal Research Facility,Active,,"P.O. BOX 808, L452",,"LIVERMORE, CA 94551",Alameda,1245,2024,,,,,,,,,,,37.526661,-121.583391,False
1262,USDA - Forestry And Range Sciences Lab (Starkey Deer & Elk Res. & Dev.),92-F-0004,Class F - Federal Research Facility,Active,,1401 GEKELER LANE,,"LA GRANDE, OR 97850",Union,1262,2024,,,,,,,,,,,45.313608,-118.090358,False
1268,Seattle Childrens Research Institute,91-R-0059,Class R - Research Facility,Active,,1900 - 9TH AVENUE,,"SEATTLE, WA 98101",King,1268,2024,,,,,43.0,,,6.0,,,47.615977,-122.33448,False
1273,Genesis Laboratories Inc.,84-R-0051,Class R - Research Facility,Active,,P. O. Box 1195,,"WELLINGTON, CO 80549",Larimer,1273,2024,,,,,,,,,,,40.795455,-105.085627,False
1288,Phoenix Pharmaceuticals Inc,93-R-0382,Class R - Research Facility,Active,,330 Beach Road,,"Burlingame, CA 94010",San Mateo,1288,2024,,,,,6.0,,,,,,37.588621,-122.335775,False
1314,VA Medical Center #531,82-V-0001,Class V - Veteran's Administration Hospital,Active,,500 WEST FORT STREET,,"BOISE, ID 83702",Ada,1314,2024,,,,48.0,,,,,,,43.620556,-116.189703,False
1315,VA Medical Center #554,84-V-0002,Class V - Veteran's Administration Hospital,Active,,1700 N Wheeling Street,,"Aurora, CO 80045",Denver,1315,2024,,,,,,,,,,,39.740728,-104.83025,False
1316,VA Medical Center #501,85-V-0001,Class V - Veteran's Administration Hospital,Active,,1501 San Pedro Dr. SE,"Building 10, VA Medical Center # 501","Albuquerque, NM 87108",Bernalillo,1316,2024,,,,,,,,,,,35.053251,-106.58437,False
1320,VA Medical Center #663,91-V-0001,Class V - Veteran's Administration Hospital,Active,,MAIL STOP 151/1660 SOUTH COLUMBIAN WAY,,"SEATTLE, WA 98108",King,1320,2024,,,,,9.0,,,,,,47.534862,-122.305794,False
1321,VA Portland Health Care System (VAPORHCS),92-V-0001,Class V - Veteran's Administration Hospital,Active,,"3710 SW US Veteran Hospital Road, Mailcode: P1DIR",,"Portland, OR 97239",Clackamas,1321,2024,,,,,,,,,,,45.497057,-122.683529,False
1322,VA Medical Center #640 - Palo Alto,93-V-0003,Class V - Veteran's Administration Hospital,Active,,3801 MIRANDA AVENUE,MAIL CODE 151-A,"PALO ALTO, CA 94304",Santa Clara,1322,2024,,,,,60.0,,,,,,37.405581,-122.140171,False
