establishment_id,establishment_name,street,city,state,zip,latitude,longitude,type,slaughter,animals_slaughtered_list,animals_processed_list,phone,grant_date,dbas,slaughter_volume_category,processing_volume_category
SMT1/01,Open Country Dairy Limited,"52 Kekeno Place, Bluff Highway",AWARUA,Invercargill City Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Dairy material, Dairy products",,2023-05-15,Southern Milk Transport,,
SMYTH48/01,Tuakau Quality Meats Limited,23 George Street,Tuakau,Auckland Council,,0.0,0.0,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Poultry, Red meat",,2005-08-30,,,
SNAG01/01,The Snag Co. Trading Limited,6/5 York Avenue,Mount Maunganui,Tauranga City Council,,-37.6556907,176.1910478,Risk Management Programme - Dual operator butcher,No,,Red meat,,2023-04-19,,,
SNOWCREST2/01,Snowcrest Limited,"1252 Weston-Ngapara Road, RD 3C",Oamaru,Waitaki District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2006-09-08,,,
SOL5041/01,Solander Seafood Limited,"21-23 McPherson Street, Richmond",Nelson,Nelson City Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Crustaceans (including rock lobsters), Eels, Fish, Gastropods (other than paua), Kina, Non-AP, Paua, Poultry, Red meat, Squid & other cephalopods",,2022-09-01,,,
SOUTHDUCK6/01,Southern Duck Products Limited,49 Woodside Road,Oxford,Waimakariri District Council,,-43.2989307,172.1698425,Risk Management Programme - Eggs,No,,"Animal products (non-dairy), Balut, Eggs, Penoy",,2023-04-11,,,
SOUTHWEST1/01,South West Apiaries Limited,429 Papatotara Road,Tuatapere,Southland District Council,,-46.157388,167.63901,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2019-11-01,,,
SP002043/01,Wellsford Butchers Limited,185 Rodney Street,Wellsford,Auckland Council,,-36.286146,174.5206226,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Red meat",,2024-11-25,,,
SPA354/01,Peter and Claire Kitto,"354 Manuherikia Road, Springvale RD3",Alexandra,Central Otago District Council,,0.0,0.0,Risk Management Programme - Bee products - Bulk honey storage,No,,Bee products,,2018-09-25,Springvale Apiaries,,
SPM135/01,South Pacific Meats Limited,"1044 Two Chain Road, Burnham, RD7",Christchurch,Christchurch City Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bobby calves, Cattle, Foetal Blood, Foetal tissue, Green offal, Green runners, Hides & Skins, Red meat, Sheep, Wool - fibre",,2022-05-30,,,
SPM135/02,South Pacific Meats Limited,"1044 Two Chain Road, Burnham, RD7",Christchurch,Christchurch City Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Beeswax, Hides & Skins, Tallow, Wool - fibre",,2022-07-29,,,
SPM51/01,South Pacific Meats Limited,"86 Kekeno Place, Awarua",Invercargill,Invercargill City Council,,-46.4929937,168.377154,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bobby calves, Dried blood, Green offal, Green runners, Hides & Skins, Meat & bone meal, Red meat, Red offals, Sheep, Tallow, Wool - fibre",,2022-12-06,,,
SPML14/01,Sea Products Mussels Limited,"57 Firth Street, Drury",Auckland,Auckland Council,,-37.101269,174.9477637,Risk Management Programme - Custom,No,,Bivalve molluscan shellfish,,2015-03-23,,,
SPRING01/01,Springdale Farm Limited,"943d Waihekau Road,RD 1",Waitoa,Matamata-Piako District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2024-02-02,,,
SRL02/01,Southern Ranges Limited,2514 Mount White Road,Arthur's Pass,Selwyn District Council,,-43.0517384,171.9415938,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Comb honey, Honey",,2023-06-06,,,
SRLC1/01,Singh Roadways Limited,"18 Ash Road, Wiri",Auckland,Auckland Council,,-37.0035861,174.8663879,Risk Management Programme - Transport - Animal material and animal products,No,,"Animal products (non-dairy), Dairy products, Non-AP",,2023-09-25,SRL Cargo,,
SSD1/01,Spring Sheep Dairy NZ Limited Partnership,"3 Melody Lane, Ruakura",Hamilton,Hamilton City Council,,-37.778336,175.3097562,Risk Management Programme - Custom,No,,"Colostrum, Dairy material",,2023-08-09,,,
STAG7878/01,Wild Stag Honey Limited,78 Plimmer Terrace,Shannon,Horowhenua District Council,,0.0,0.0,Risk Management Programme - Bee products - Bulk honey storage,No,,Bee products,,2025-02-07,,,
STARGROUP1/01,Star Group Corp Limited,"6 Ruru Street, Eden Terrace",Auckland,Auckland Council,,-36.8665558,174.7582957,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Fish",,2022-07-04,,,
STHEYRE01/01,Rs and Kr Jones Partnership,3307 South Eyre Road,Oxford,Waimakariri District Council,,-43.3440298,172.2288039,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-30,South Eyre Farm,,
STICH232/01,Stichbury Farms Limited,"232 Aka Aka Church Road, Aka Aka",Waiuku,Auckland Council,,0.0,0.0,Risk Management Programme - Farm dairies - Domestic supply,No,,Dairy material,,2022-10-05,,,
STOCK01/01,Heathstock Apiaries Limited,8/340 Flaxton Road,Rangiora,,,-43.32927,172.6010245,Risk Management Programme - Bee products - Bulk honey storage,No,,Bee products,,2025-08-20,,,
STONEWALL1/01,Stone Wall Homekill and Game Butchery Limited,"10 Taha Road, Kauri",Whangarei,Whangarei District Council,,-35.6279641,174.2779275,"Risk Management Programme - Dual operator butcher, Dual operator butcher - Attachment U",No,,"Animal fat, Animal products (non-dairy), Fish, Poultry, Red meat, Red offals",,2023-07-26,,,
STYX37/01,Styx Apiaries (2019) Limited,"2633 Oxford Road, RD 1",Oxford,Waimakariri District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2022-03-28,,,
SUMHILL01/01,Steven Rex Gifford,"455 Ashley Road,RD1",Rangiora,Waimakariri District Council,,0.0,0.0,Risk Management Programme - Eggs,No,,Eggs,,2025-09-18,Summer Hill Quail,,
SUNPET269/01,Sunday Pets Limited,269 Jellicoe Street,Te Puke,Western Bay Of Plenty District Council,,-37.7785332,176.3121402,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Eggs, Meat meal, Red meat",,2018-10-01,,,
SUNSHINE18/01,Sunshine Trading Limited,"19 Ross Reid Place,East Tamaki",Auckland,Auckland Council,,-36.9424984,174.8853234,Risk Management Programme - Stores - Cold and Dry,No,,"Animal products (non-dairy), Bee products, Dairy products, Non-AP",,2023-09-25,,,
SUNZ2/01,Sea Urchin (NZ) Limited,269 South Highway,Whitianga,Thames-Coromandel District Council,,-36.834178,175.6747301,Risk Management Programme - Custom,No,,"Bivalve molluscan shellfish, Fish, Kina, Paua, Sea Cucumber",,2021-08-06,,,
SUPFR8/01,Super Freight Limited,"7 Stonehill Drive, Wiri",Auckland,Auckland Council,,0.0,0.0,Risk Management Programme - Transport - Dairy material and dairy products,No,,"Animal products (non-dairy), Dairy products",,2018-09-14,,,
SWGCO1/01,Southern Wild Game Co. LP,616 Kaikorai Valley Road,Dunedin,Dunedin City Council,,-45.8928009,170.4595554,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Farmed gone feral deer, Farmed gone feral goats, Farmed gone feral sheep, Game estate chamois, Game estate deer, Game estate goats, Game estate sheep, Game estate tahr, Hides & Skins, Red meat, Wild chamois, Wild deer, Wild goats, Wild sheep, Wild tahr",,2025-10-28,,,
SWISSPORT1/01,Swissport New Zealand Limited,"4 Percival Gull Place,Mangere",Auckland,Auckland Council,,-36.9986636,174.7822045,Risk Management Programme - Transport and Storage,No,,"Animal products (non-dairy), Dairy products, Non-AP",,2025-10-31,,,
SY1/01,Peter Blackburn,"211 High Street, Solway",Masterton,Masterton District Council,,-40.9634549,175.6111583,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Red meat",,2017-04-28,Solway Butchery,,
SYNLAIT1/01,Synlait Milk Limited,1028 Heslerton Road,Rakaia,Ashburton District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Colostrum, Dairy material",,2023-02-10,,,
SYNLAIT3/01,Synlait Milk Limited,1028 Heslerton Road,Rakaia,Ashburton District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Anhydrous milk fat, Colostrum products, Dairy fat blends, Dairy material, Dairy products, Fermented milk products, Follow-on formula, Infant formula, Milk & cream, Milk powders, Milk proteins, Nutritional powders excl IF & FOF, Speciality powders",,2023-03-07,,,
SYNLAIT5/01,Synlait Milk Limited,"Unit 2, 9 Jerry Green Street, Wiri",Auckland,Auckland Council,,0.0,0.0,Risk Management Programme - Stores - Cold and Dry,No,,"Dairy products, Non-AP",,2023-10-03,,,
T2L2021/01,TRUEggs 2021 Limited,"8 Maddaford Road, RD3, Drury",Auckland,Auckland Council,,0.0,0.0,Risk Management Programme - Eggs,No,,Eggs,,2022-12-05,,,
T4BEERMP/01,Trees & Bees Limited,151 Mangles Valley Road,Murchison,Tasman District Council,,-41.7961452,172.3818781,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Comb honey, Honey, Pollen",,2021-02-04,,,
T4BEEWS/01,Trees & Bees Limited,207 Mangles Valley Road,Murchison,Tasman District Council,,-41.796804,172.3876801,Risk Management Programme - Bee products - Bulk honey storage,No,,Bee products,,2021-02-04,,,
TAALOG16/01,TAA Logistics 2009 Limited,"2 Aerovista Place, Wiri",Auckland,Auckland Council,,-37.0008591,174.8495277,Risk Management Programme - Transport - Dairy material and dairy products,No,,"Animal products (non-dairy), Dairy material, Dairy products, Non-AP",,2022-12-05,,,
TAH3/01,TranzAlpine Organics  Limited,14 Hannover Place,Rolleston,Selwyn District Council,,-43.5812464,172.3767175,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Comb honey, Honey, Non-AP, Pollen, Propolis, Royal jelly",,2024-03-25,TranzAlpineHoney New Zealand,,
TAHAEGGS01/01,Tahawhenua Eggs Limited,"72 Te Whanga Road, RD 12",Levin,Horowhenua District Council,,0.0,0.0,Risk Management Programme - Eggs,No,,"Day-old chicks, Eggs, Layer chickens, Rearer laying chickens",,2022-01-27,,,
TAHIHONEY1/01,Tahi Estate Limited,1824 Pataua North Road,PATAUA NORTH,Whangarei District Council,,-35.7026404,174.5101959,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2023-06-28,,,
TAHIHONEY4/01,Tahi Estate Limited,279 Ngunguru Road,Glenbervie,Whangarei District Council,,-35.6678409,174.3550405,Risk Management Programme - Bee products - Bulk honey storage,No,,Bee products,,2024-05-20,,,
TAIRUA1/01,Brett Stephen Collins and Suzanne Louise Brannigan,238 Main Road,Tairua,Thames-Coromandel District Council,,-37.0007818,175.8492135,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Fish, Red meat",,2014-12-11,Tairua Butchery,,
TAKITOA01/01,Takitoa Limited,"202 Ohautira Road,RD1",Raglan,Waikato District Council,,0.0,0.0,Risk Management Programme - Micro Abattoir,No,,"Animal products (non-dairy), Hides & Skins, Red meat, Red offals",,2025-03-28,,,
TANGA2/01,Tangarakau Gold Limited,"593 Raekohua Road, Tangarakau",Stratford,Stratford District Council,,-39.0182975,174.8585715,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2021-01-07,,,
TAR3001/01,Coastal Trust,"132 Waitara Road,RD42",Waitara,New Plymouth District Council,,-39.0255292,174.2266258,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-27,Brixton Poultry,,
TAR3002/01,Glenview Partnership,"539 Mountain Road, RD3,Lepperton",New Plymouth,New Plymouth District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-20,,,
TAR3003/01,Double R Taranaki Limited,"194 Kelly Road, RD 3",New Plymouth,New Plymouth District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-12,,,
TAR3006/01,Smith Trust Partnership,"181 Manutahi Road, RD 2",New Plymouth,New Plymouth District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-26,Smith Farm,,
TAR3007/01,Cloverview Limited Partnership,"342 Paraite Road, RD 3",New Plymouth,New Plymouth District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-11-14,Cloverview,,
TAR3009/01,Heydon Priest Poultry Limited,248 Egmont Road,New Plymouth,New Plymouth District Council,,-39.0623288,174.1360506,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-04,,,
TAR3010/01,CT & LM Feaver Trustee Limited,"293 South Road, RD4",New Plymouth,New Plymouth District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-12,Pouakai,,
TAR3011/01,GJS Trust,"151 Waitara Road,RD 2,Brixton",Waitara,New Plymouth District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-30,,,
TAR3013/01,Fischer Enterprise Limited,130C Paora Road,Warea,South Taranaki District Council,,-39.1994568,173.8104195,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-26,,,
TAR3016/01,Lochiel Chickens Limited,"198 Richmond Road, RD 3",New Plymouth,New Plymouth District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-26,,,
TAR3019/01,T Salisbury Limited,"181 Paraite Road, RD3, Bell Block",New Plymouth,New Plymouth District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-20,Valley Poultry,,
TAR3020/01,PJM and Estate of TM Paul,"717 Mountain Road, RD 3",New Plymouth,New Plymouth District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-27,Paul Farm,,
TAR3021/01,Hintz Family Trust Partnership,"335 Paraite Road,RD 3",New Plymouth,New Plymouth District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-26,Siesta Farms,,
TAR3022/01,Antrim Trust No 3,"70 Kairau Road, RD 3",New Plymouth,New Plymouth District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-09,,,
TAR3023/01,Paraite Poultry 2000 Limited,"216 Paraite Road, RD 3,",New Plymouth,New Plymouth District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-11,,,
TAR3026/01,Karawhaka Poultry Limited,"75 Cross Road,RD3",New Plymouth,New Plymouth District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-26,,,
TAR3027/01,Hernly Farm Limited,"242 Lower Durham Road, RD 8",Inglewood,New Plymouth District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-26,,,
TAR3029/01,Whiterock AC5 Limited,"150 Bedford Road, RD6",Inglewood,New Plymouth District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-25,,,
TAR3030/01,Bedrock Poultry Limited,"148 Bedford Road, RD6",Inglewood,New Plymouth District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-27,,,
TAR3031/01,Mount View Limited,"266-268 Upper Durham Road,RD 8",Inglewood,New Plymouth District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-19,,,
TAR3032/01,Almon Trust,"1383 Devon Road,RD 42",Waitara,New Plymouth District Council,,-39.013544,174.2237737,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-30,Lahar Park,,
TAR3033/01,Streamside Farm Limited,"266 Upper Durham Road, RD 8",Inglewood,New Plymouth District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-10,,,
TAR3047/01,Amjak Limited,"1242 Devon Road, RD 3",New Plymouth,New Plymouth District Council,,-39.0233739,174.1895776,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-25,,,
TASGOLD1/01,C B & T B Rusbatch,54 King Edward Street,Motueka,Tasman District Council,,0.0,0.0,Risk Management Programme - Bee Products Processing and Storage,No,,"Animal products (non-dairy), Bee products, Beeswax, Honey, Pollen",,2025-10-10,Golden Apiaries,,
TAW1/01,Pharmazen Limited,149 Hoskyns Road,Rolleston,Selwyn District Council,,-43.5729842,172.3755648,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Fats/oils, Fish, Red meat",,2024-05-15,Waitaki Biosciences,,
TBE1/01,Taranaki Bio Extracts Limited,57 Kohiti Road,OKAIAWA,South Taranaki District Council,,-39.5272951,174.1875454,Risk Management Programme - Custom,No,,"Animal fat, Gel bone, Meat & bone meal, Meat meal, Red meat, Tallow",,2018-11-13,,,
TBE1/02,Taranaki Bio Extracts Limited,57 Kohiti Road,OKAIAWA,South Taranaki District Council,,-39.5272951,174.1875454,Risk Management Programme - Custom,No,,"Fish, Poultry, Red meat",,2016-01-20,,,
TBL15/01,Taylor Bros Limited,"210 Rangiuru Road, RD 2",Te Puke,Western Bay Of Plenty District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2015-11-26,,,
TBSL01/01,The Butcher Shoppe Limited,"Shop 18, 81 Paramount Parade, Tikipunga",Whangarei,Whangarei District Council,,0.0,0.0,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Fish, Poultry, Red meat",,2016-11-07,,,
TCB2012/01,Ray Ridings and Jenny Ridings,15 Ridings Road,KEREPEHI,Hauraki District Council,,-37.3304139,175.5302834,Risk Management Programme - Farm dairies - Domestic supply,No,,Dairy material,,2022-11-22,Jeneraytions Farm,,
TCVBCL08/01,The Clevedon Valley Buffalo Company Limited,"95 Elliot Street, Papakura",Auckland,Auckland Council,,-37.0676886,174.9307178,"Risk Management Programme - Dairy - Cheese domestic supply, Dairy - Liquid milk domestic supply, Dairy - Yoghurt domestic supply, Farm dairies - Export eligible milk",No,,"Dairy material, Dairy products, Fermented milk products, Firm and hard cheese (MSNF < 60%), Milk & cream, Soft & semi-soft cheese (MSNF > 60%), Whey products",,2023-01-12,,,
TEAKATEA2/01,Danny Russell & Gillian Russell,"1952 Waingaro Road, RD 1",Ngaruawahia,Waikato District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Comb honey",,2018-05-15,Te Akatea Apiaries,,
TEF1/01,Twyford Egg Farm Limited,"225 Twyford Road, RD 5",Hastings,Hastings District Council,,0.0,0.0,Risk Management Programme - Eggs,No,,"Eggs, Rearer laying chickens",,2021-12-07,,,
TEGBROIL1/01,Tegel Foods Limited,"91-95 Paraite Road, Bell Block",New Plymouth,New Plymouth District Council,,-39.0409851,174.152247,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-09-25,,,
TEGELEGG02/01,Tegel Foods Limited,"50 Spartan Road,Takanini",Auckland,Auckland Council,,-37.0348972,174.9170633,"Risk Management Programme - Chicken producers, Eggs",No,,"Breeder chickens, Eggs, Fertile eggs",,2021-11-19,,,
TEGELEGG03/01,Tegel Foods Limited,"112 Carmen Road,Hornby",Christchurch,Christchurch City Council,,-43.5343717,172.5315396,"Risk Management Programme - Chicken producers, Eggs",No,,"Breeder chickens, Eggs, Fertile eggs",,2021-11-19,,,
TEGHATCH01/01,Tegel Foods Limited,[Private],Auckland,Auckland Council,,-36.9832291,174.8561414,Risk Management Programme - Chicken producers,No,,Day-old chicks,,2023-10-20,,,
TEGHATCH02/01,Tegel Foods Limited,78 Brown Road,Waitara,New Plymouth District Council,,-38.9968696,174.2071144,Risk Management Programme - Chicken producers,No,,Day-old chicks,,2023-10-12,,,
TEGHATCH03/01,Tegel Foods Limited,"2 Produce Place, Islington",Christchurch,Christchurch City Council,,-43.5494631,172.5102503,Risk Management Programme - Chicken producers,No,,Day-old chicks,,2023-10-24,,,
TEHUAFARM1/01,Andrea Gauland,"278 Browns Rock Road, RD 1",Oxford,Waimakariri District Council,,0.0,0.0,"Risk Management Programme - Dairy Products, Farm dairies - Domestic supply",No,,"Dairy material, Dairy products, Fermented milk products, Firm and hard cheese (MSNF < 60%), Processed cheese, Soft & semi-soft cheese (MSNF > 60%)",,2021-12-21,Little Farm Goat Dairy,,
TEMATUKU1/01,Te Matuku Oysters Limited,"13a Tahi Road, Ostend",Waiheke Island,Auckland Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish",,2019-12-23,,,
TEO1/01,Tertiary Extracts Ōtautahi Limited,"30 Barton Street.,Woolston",Christchurch,Christchurch City Council,,-43.5555133,172.6812891,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Gelatine, Hides & Skins, Wool - fibre",,2024-06-10,,,
TEPARE01/01,Te Pare Farm Limited,1403 Kahutara Road,Featherston,South Wairarapa District Council,,0.0,0.0,Risk Management Programme - Farm dairies - Domestic supply,No,,Dairy material,,2020-01-15,,,
TEPL1/01,The Egg Place Limited,"177 Johnson Road, Pukehina",Te Puke,Western Bay Of Plenty District Council,,0.0,0.0,Risk Management Programme - Eggs,No,,Eggs,,2021-11-16,,,
TERRACE1/01,Royalburn Station Limited,"464 Crown Range Road,RD 1",Arrowtown,Queenstown-Lakes District Council,,0.0,0.0,Risk Management Programme - Micro Abattoir,No,,"Cattle, Red meat, Red offals, Sheep",,2024-08-20,,,
TFCF661/01,J & B Bouma Bouma Holdings Limited,"661 Hutchinson Road,RD1",Morrinsville,Waikato District Council,,0.0,0.0,Risk Management Programme - Eggs,No,,"Eggs, Rearer laying chickens",,2025-11-14,Full Circle Farm,,
TFGMC1/01,The Feel Good Meat Company Limited,63 Rifle Range Road,Taupo,Taupo District Council,,-38.6865607,176.0899419,Risk Management Programme - Dual operator butcher,No,,"Poultry, Red meat",,2025-09-03,Heritage Meat,,
THE01/01,The Health Lab Limited,"44 Westpoint Drive, Hobsonville",Auckland,Auckland Council,,-36.8049618,174.6338921,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bee products, Bivalve molluscan shellfish, Casein, Colostrum products, Dairy products, Deer Co-products, Deer Velvet, Eggs, Fish, Gelatine, Lactose, Milk powders, Non-AP, Nutritional powders excl IF & FOF, Whey products",,2023-07-27,,,
THEEGGMAN1/01,Sangil Farms Limited,69 Leeches Road,HORORATA,Selwyn District Council,,0.0,0.0,Risk Management Programme - Eggs,No,,"Eggs, Layer chickens, Rearer laying chickens",,2023-08-23,,,
THNZ01/01,Tasman Honey New Zealand Limited,"57 Baigent Valley Road, RD 1",Wakefield,Tasman District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2022-04-27,,,
THT3/01,The Honey Team New Zealand Limited,27 Access Road,Kerikeri,Western Bay Of Plenty District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Animal products (non-dairy), Bee products, Beeswax, Honey, Pollen",,2017-06-29,,,
TINYS01/01,Flettscott Limited,112 Union Street,Milton,Clutha District Council,,-46.1199471,169.9600361,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Poultry, Red meat",,2019-07-12,Milton Butchery,,
TK19A/01,Te Kapu Apiaries Limited,"19 Russell Parade, Frasertown",Wairoa,Wairoa District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2011-12-06,,,
TK251/01,Aurora Fisheries Limited,1 Ritchie Street,Timaru,Timaru District Council,,-44.3948025,171.2564663,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Crustaceans (including rock lobsters), Fish, Squid & other cephalopods",,2025-07-17,,,
TK829/01,Sealord Group Limited,149 Vickerman Street,Nelson,Nelson City Council,,-41.2570391,173.2800057,Risk Management Programme - Custom,No,,"Crustaceans (including rock lobsters), Fish, Fish meal, Fish oil, Squid & other cephalopods",,2021-12-07,,,
TKFR01/01,Mainland Poultry Limited,RP 1540 McKerrow Road,WAIANAKARUA,Waitaki District Council,,0.0,0.0,Risk Management Programme - Eggs,No,,"Eggs, Layer chickens",,2021-12-07,Natural Chicken Company Limited,,
TLFARMER1/01,The Local Farmer Limited,69 Kahikatea Flat Road,Dairy Flat,Auckland Council,,-36.6477144,174.6343296,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Red meat",,2022-02-16,,,
TM134/01,Tim Mair Limited,"134 Henry Road, RD 3",Katikati,Far North District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2016-08-25,,,
TMB2025/01,Herd You're Busy Limited,"603A Campbell Road,Bunnythorpe",Palmerston North,Palmerston North City Council,,-40.2743127,175.6213618,Risk Management Programme - Farm dairies - Domestic supply,No,,"Dairy material, Milk & cream",,2025-09-18,The Milk Barn,,
TMF1/01,The Meat Factory Limited,27-29 Lyon Street,Kihikihi,Waipa District Council,,-38.0374297,175.345098,Risk Management Programme - Dual operator butcher,No,,Red meat,,2013-10-01,,,
TMW001/01,The Meat Warehouse Limited,5 Wickham Street,Hamilton,Hamilton City Council,,-37.8056327,175.258009,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Fish, Poultry, Red meat",,2015-04-28,,,
TNZ1/01,Turner New Zealand Limited,6 Timandra Place,Blenheim,Marlborough District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Fish, Non-AP, Other animal products, Red meat",,2023-07-18,,,
TONYS1/01,Tony Maxwell & Crystal Maxwell Partnership,91 Broadway,Kaikohe,Far North District Council,,-35.4076745,173.8001727,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Red meat",,2005-07-25,Tonys Butchery,,
TOO45540/01,Ados Limited,"141 Aranui Road, RD 5",Palmerston North,Palmerston North City Council,,0.0,0.0,"Risk Management Programme - Dairy - Liquid milk domestic supply, Dairy - Yoghurt domestic supply, Farm dairies - Domestic supply",No,,"Dairy material, Dairy products, Fermented milk products, Milk & cream",,2023-04-21,,,
TOTO999/01,Totoniks Limited,"20/185 Kirk Road,Templeton",Christchurch,Christchurch City Council,,-43.5451501,172.4675745,Risk Management Programme - Stores - Cold and Dry,No,,"Animal products (non-dairy), Non-AP",,2025-04-16,,,
TPB2020/01,The Point Butcher Limited,59-73 Main Road,Pleasant Point,Timaru District Council,,-44.2631789,171.1382773,Risk Management Programme - Dual operator butcher,No,,Red meat,,2020-10-07,,,
TPF01/01,Taranaki P F Limited,"278 Surrey Hill Road, Oakura",New Plymouth,New Plymouth District Council,,-39.1358184,173.9862899,Risk Management Programme - Custom,No,,"Fish, Red meat",,2019-03-20,,,
TR01/01,Tree Range Limited,"72 Waikerikeri Valley Road,RD1",Alexandra,Central Otago District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,"Eggs, Layer chickens, Rearer laying chickens",,2023-10-25,,,
TR2020/01,Te Rata Organics Limited,"280 Porter Road, RD 1",Paparoa,Kaipara District Council,,0.0,0.0,Risk Management Programme - Eggs,No,,Eggs,,2021-11-24,Te Rata Family Farm,,
